jue. 03/04/2025 17:42:14,51 - 
jue. 03/04/2025 17:54:05,15 - "Checking Python version..."
jue. 03/04/2025 17:54:05,17 - "Checking Python version..."
jue. 03/04/2025 17:54:05,19 - "Checking Python version..."
jue. 03/04/2025 17:54:05,20 - "Checking Python version..."
jue. 03/04/2025 17:54:05,23 - "Checking Python version..."
jue. 03/04/2025 17:54:05,24 - "Checking Python version..."
jue. 03/04/2025 17:54:05,26 - "Checking Python version..."
jue. 03/04/2025 17:54:05,27 - "Checking Python version..."
jue. 03/04/2025 17:54:05,29 - "Checking Python version..."
jue. 03/04/2025 17:54:05,30 - "Checking Python version..."
jue. 03/04/2025 17:54:05,31 - "Checking Python version..."
jue. 03/04/2025 17:54:05,32 - "Checking Python version..."
jue. 03/04/2025 17:54:05,34 - "Checking Python version..."
jue. 03/04/2025 17:54:05,36 - "Checking Python version..."
jue. 03/04/2025 17:54:05,37 - "Checking Python version..."
jue. 03/04/2025 17:54:05,38 - "Checking Python version..."
jue. 03/04/2025 17:54:05,39 - "Checking Python version..."
jue. 03/04/2025 17:54:05,40 - "Checking Python version..."
jue. 03/04/2025 17:54:05,42 - "Checking Python version..."
jue. 03/04/2025 17:54:05,44 - "Checking Python version..."
jue. 03/04/2025 17:54:05,46 - "Checking Python version..."
jue. 03/04/2025 17:54:05,47 - "Checking Python version..."
jue. 03/04/2025 17:54:05,49 - "Checking Python version..."
jue. 03/04/2025 17:54:05,51 - "Checking Python version..."
jue. 03/04/2025 17:54:05,53 - "Checking Python version..."
jue. 03/04/2025 17:54:05,55 - "Checking Python version..."
jue. 03/04/2025 17:54:05,55 - "Checking Python version..."
jue. 03/04/2025 17:54:05,57 - "Checking Python version..."
jue. 03/04/2025 17:54:05,58 - "Checking Python version..."
jue. 03/04/2025 17:54:05,59 - "Checking Python version..."
jue. 03/04/2025 17:54:05,61 - "Checking Python version..."
jue. 03/04/2025 17:54:05,62 - "Checking Python version..."
jue. 03/04/2025 17:54:05,64 - "Checking Python version..."
jue. 03/04/2025 17:54:05,66 - "Checking Python version..."
jue. 03/04/2025 17:54:05,67 - "Checking Python version..."
jue. 03/04/2025 17:54:05,69 - "Checking Python version..."
jue. 03/04/2025 17:54:05,71 - "Checking Python version..."
jue. 03/04/2025 17:54:05,72 - "Checking Python version..."
jue. 03/04/2025 17:54:05,73 - "Checking Python version..."
jue. 03/04/2025 17:54:05,75 - "Checking Python version..."
jue. 03/04/2025 17:54:05,77 - "Checking Python version..."
jue. 03/04/2025 17:54:05,78 - "Checking Python version..."
jue. 03/04/2025 17:54:05,79 - "Checking Python version..."
jue. 03/04/2025 17:54:05,80 - "Checking Python version..."
jue. 03/04/2025 17:54:05,81 - "Checking Python version..."
jue. 03/04/2025 17:54:05,83 - "Checking Python version..."
jue. 03/04/2025 17:54:05,84 - "Checking Python version..."
jue. 03/04/2025 17:54:05,86 - "Checking Python version..."
jue. 03/04/2025 17:54:05,87 - "Checking Python version..."
jue. 03/04/2025 17:54:05,89 - "Checking Python version..."
jue. 03/04/2025 17:54:05,91 - "Checking Python version..."
jue. 03/04/2025 17:54:05,93 - "Checking Python version..."
jue. 03/04/2025 17:54:05,95 - "Checking Python version..."
jue. 03/04/2025 17:54:05,97 - "Checking Python version..."
jue. 03/04/2025 17:54:05,98 - "Checking Python version..."
jue. 03/04/2025 17:54:06,00 - "Checking Python version..."
jue. 03/04/2025 17:54:06,00 - "Checking Python version..."
jue. 03/04/2025 17:54:06,02 - "Checking Python version..."
jue. 03/04/2025 17:54:06,04 - "Checking Python version..."
jue. 03/04/2025 17:54:06,05 - "Checking Python version..."
jue. 03/04/2025 17:54:06,07 - "Checking Python version..."
jue. 03/04/2025 17:54:06,08 - "Checking Python version..."
jue. 03/04/2025 17:54:06,10 - "Checking Python version..."
jue. 03/04/2025 17:54:06,12 - "Checking Python version..."
jue. 03/04/2025 17:54:06,14 - "Checking Python version..."
jue. 03/04/2025 17:54:06,15 - "Checking Python version..."
jue. 03/04/2025 17:54:06,17 - "Checking Python version..."
jue. 03/04/2025 17:54:06,19 - "Checking Python version..."
jue. 03/04/2025 17:54:06,20 - "Checking Python version..."
jue. 03/04/2025 17:54:06,21 - "Checking Python version..."
jue. 03/04/2025 17:54:06,23 - "Checking Python version..."
jue. 03/04/2025 17:54:06,25 - "Checking Python version..."
jue. 03/04/2025 17:54:06,27 - "Checking Python version..."
jue. 03/04/2025 17:54:06,28 - "Checking Python version..."
jue. 03/04/2025 17:54:06,30 - "Checking Python version..."
jue. 03/04/2025 17:54:06,32 - "Checking Python version..."
jue. 03/04/2025 17:54:06,33 - "Checking Python version..."
jue. 03/04/2025 17:54:06,35 - "Checking Python version..."
jue. 03/04/2025 17:54:06,37 - "Checking Python version..."
jue. 03/04/2025 17:54:06,38 - "Checking Python version..."
jue. 03/04/2025 17:54:06,39 - "Checking Python version..."
jue. 03/04/2025 17:54:06,42 - "Checking Python version..."
jue. 03/04/2025 17:54:06,43 - "Checking Python version..."
jue. 03/04/2025 17:54:06,45 - "Checking Python version..."
jue. 03/04/2025 17:54:06,47 - "Checking Python version..."
jue. 03/04/2025 17:54:06,49 - "Checking Python version..."
jue. 03/04/2025 17:54:06,51 - "Checking Python version..."
jue. 03/04/2025 17:54:06,53 - "Checking Python version..."
jue. 03/04/2025 17:54:06,55 - "Checking Python version..."
jue. 03/04/2025 17:54:06,56 - "Checking Python version..."
jue. 03/04/2025 17:54:06,58 - "Checking Python version..."
jue. 03/04/2025 17:54:06,60 - "Checking Python version..."
jue. 03/04/2025 17:54:06,61 - "Checking Python version..."
jue. 03/04/2025 17:54:06,62 - "Checking Python version..."
jue. 03/04/2025 17:54:06,63 - "Checking Python version..."
jue. 03/04/2025 17:54:06,65 - "Checking Python version..."
jue. 03/04/2025 17:54:06,66 - "Checking Python version..."
jue. 03/04/2025 17:54:06,67 - "Checking Python version..."
jue. 03/04/2025 17:54:06,69 - "Checking Python version..."
jue. 03/04/2025 17:54:06,70 - "Checking Python version..."
jue. 03/04/2025 17:54:06,71 - "Checking Python version..."
jue. 03/04/2025 17:54:06,73 - "Checking Python version..."
jue. 03/04/2025 17:54:06,74 - "Checking Python version..."
jue. 03/04/2025 17:54:06,76 - "Checking Python version..."
jue. 03/04/2025 17:54:06,78 - "Checking Python version..."
jue. 03/04/2025 17:54:06,80 - "Checking Python version..."
jue. 03/04/2025 17:54:06,81 - "Checking Python version..."
jue. 03/04/2025 17:54:06,83 - "Checking Python version..."
jue. 03/04/2025 17:54:06,85 - "Checking Python version..."
jue. 03/04/2025 17:54:06,87 - "Checking Python version..."
jue. 03/04/2025 17:54:06,89 - "Checking Python version..."
jue. 03/04/2025 17:54:06,90 - "Checking Python version..."
jue. 03/04/2025 17:54:06,91 - "Checking Python version..."
jue. 03/04/2025 17:54:06,93 - "Checking Python version..."
jue. 03/04/2025 17:54:06,95 - "Checking Python version..."
jue. 03/04/2025 17:54:06,97 - "Checking Python version..."
jue. 03/04/2025 17:54:06,99 - "Checking Python version..."
jue. 03/04/2025 17:54:07,00 - "Checking Python version..."
jue. 03/04/2025 17:54:07,02 - "Checking Python version..."
jue. 03/04/2025 17:54:07,04 - "Checking Python version..."
jue. 03/04/2025 17:54:07,06 - "Checking Python version..."
jue. 03/04/2025 17:54:07,07 - "Checking Python version..."
jue. 03/04/2025 17:54:07,09 - "Checking Python version..."
jue. 03/04/2025 17:54:07,10 - "Checking Python version..."
jue. 03/04/2025 17:54:07,11 - "Checking Python version..."
jue. 03/04/2025 17:54:07,12 - "Checking Python version..."
jue. 03/04/2025 17:54:07,14 - "Checking Python version..."
jue. 03/04/2025 17:54:07,16 - "Checking Python version..."
jue. 03/04/2025 17:54:07,17 - "Checking Python version..."
jue. 03/04/2025 17:54:07,19 - "Checking Python version..."
jue. 03/04/2025 17:54:07,21 - "Checking Python version..."
jue. 03/04/2025 17:54:07,23 - "Checking Python version..."
jue. 03/04/2025 17:54:07,24 - "Checking Python version..."
jue. 03/04/2025 17:54:07,26 - "Checking Python version..."
jue. 03/04/2025 17:54:07,28 - "Checking Python version..."
jue. 03/04/2025 17:54:07,30 - "Checking Python version..."
jue. 03/04/2025 17:54:07,32 - "Checking Python version..."
jue. 03/04/2025 17:54:07,33 - "Checking Python version..."
jue. 03/04/2025 17:54:07,35 - "Checking Python version..."
jue. 03/04/2025 17:54:07,35 - "Checking Python version..."
jue. 03/04/2025 17:54:07,37 - "Checking Python version..."
jue. 03/04/2025 17:54:07,39 - "Checking Python version..."
jue. 03/04/2025 17:54:07,40 - "Checking Python version..."
jue. 03/04/2025 17:54:07,42 - "Checking Python version..."
jue. 03/04/2025 17:54:07,44 - "Checking Python version..."
jue. 03/04/2025 17:54:07,46 - "Checking Python version..."
jue. 03/04/2025 17:54:07,48 - "Checking Python version..."
jue. 03/04/2025 17:54:07,49 - "Checking Python version..."
jue. 03/04/2025 17:54:07,51 - "Checking Python version..."
jue. 03/04/2025 17:54:07,53 - "Checking Python version..."
jue. 03/04/2025 17:54:07,54 - "Checking Python version..."
jue. 03/04/2025 17:54:07,56 - "Checking Python version..."
jue. 03/04/2025 17:54:07,57 - "Checking Python version..."
jue. 03/04/2025 17:54:07,59 - "Checking Python version..."
jue. 03/04/2025 17:54:07,61 - "Checking Python version..."
jue. 03/04/2025 17:54:07,62 - "Checking Python version..."
jue. 03/04/2025 17:54:07,64 - "Checking Python version..."
jue. 03/04/2025 17:54:07,64 - "Checking Python version..."
jue. 03/04/2025 17:54:07,66 - "Checking Python version..."
jue. 03/04/2025 17:54:07,67 - "Checking Python version..."
jue. 03/04/2025 17:54:07,69 - "Checking Python version..."
jue. 03/04/2025 17:54:07,71 - "Checking Python version..."
jue. 03/04/2025 17:54:07,73 - "Checking Python version..."
jue. 03/04/2025 17:54:07,75 - "Checking Python version..."
jue. 03/04/2025 17:54:07,77 - "Checking Python version..."
jue. 03/04/2025 17:54:07,78 - "Checking Python version..."
jue. 03/04/2025 17:54:07,80 - "Checking Python version..."
jue. 03/04/2025 17:54:07,81 - "Checking Python version..."
jue. 03/04/2025 17:54:07,82 - "Checking Python version..."
jue. 03/04/2025 17:54:07,83 - "Checking Python version..."
jue. 03/04/2025 17:54:07,84 - "Checking Python version..."
jue. 03/04/2025 17:54:07,85 - "Checking Python version..."
jue. 03/04/2025 17:54:07,86 - "Checking Python version..."
jue. 03/04/2025 17:54:07,87 - "Checking Python version..."
jue. 03/04/2025 17:54:07,89 - "Checking Python version..."
jue. 03/04/2025 17:54:07,91 - "Checking Python version..."
jue. 03/04/2025 17:54:07,93 - "Checking Python version..."
jue. 03/04/2025 17:54:07,94 - "Checking Python version..."
jue. 03/04/2025 17:54:07,96 - "Checking Python version..."
jue. 03/04/2025 17:54:07,98 - "Checking Python version..."
jue. 03/04/2025 17:54:07,99 - "Checking Python version..."
jue. 03/04/2025 17:54:08,01 - "Checking Python version..."
jue. 03/04/2025 17:54:08,03 - "Checking Python version..."
jue. 03/04/2025 17:54:08,05 - "Checking Python version..."
jue. 03/04/2025 17:54:08,06 - "Checking Python version..."
jue. 03/04/2025 17:54:08,07 - "Checking Python version..."
jue. 03/04/2025 17:54:08,09 - "Checking Python version..."
jue. 03/04/2025 17:54:08,10 - "Checking Python version..."
jue. 03/04/2025 17:54:08,12 - "Checking Python version..."
jue. 03/04/2025 17:54:08,14 - "Checking Python version..."
jue. 03/04/2025 17:54:08,15 - "Checking Python version..."
jue. 03/04/2025 17:54:08,17 - "Checking Python version..."
jue. 03/04/2025 17:54:08,18 - "Checking Python version..."
jue. 03/04/2025 17:54:08,20 - "Checking Python version..."
jue. 03/04/2025 17:54:08,21 - "Checking Python version..."
jue. 03/04/2025 17:54:08,22 - "Checking Python version..."
jue. 03/04/2025 17:54:08,23 - "Checking Python version..."
jue. 03/04/2025 17:54:08,25 - "Checking Python version..."
jue. 03/04/2025 17:54:08,26 - "Checking Python version..."
jue. 03/04/2025 17:54:08,28 - "Checking Python version..."
jue. 03/04/2025 17:54:08,30 - "Checking Python version..."
jue. 03/04/2025 17:54:08,32 - "Checking Python version..."
jue. 03/04/2025 17:54:08,32 - "Checking Python version..."
jue. 03/04/2025 17:54:08,34 - "Checking Python version..."
jue. 03/04/2025 17:54:08,36 - "Checking Python version..."
jue. 03/04/2025 17:54:08,37 - "Checking Python version..."
jue. 03/04/2025 17:54:08,39 - "Checking Python version..."
jue. 03/04/2025 17:54:08,40 - "Checking Python version..."
jue. 03/04/2025 17:54:08,42 - "Checking Python version..."
jue. 03/04/2025 17:54:08,43 - "Checking Python version..."
jue. 03/04/2025 17:54:08,45 - "Checking Python version..."
jue. 03/04/2025 17:54:08,47 - "Checking Python version..."
jue. 03/04/2025 17:54:08,49 - "Checking Python version..."
jue. 03/04/2025 17:54:08,51 - "Checking Python version..."
jue. 03/04/2025 17:54:08,52 - "Checking Python version..."
jue. 03/04/2025 17:54:08,54 - "Checking Python version..."
jue. 03/04/2025 17:54:08,56 - "Checking Python version..."
jue. 03/04/2025 17:54:08,57 - "Checking Python version..."
jue. 03/04/2025 17:54:08,59 - "Checking Python version..."
jue. 03/04/2025 17:54:08,60 - "Checking Python version..."
jue. 03/04/2025 17:54:08,61 - "Checking Python version..."
jue. 03/04/2025 17:54:08,62 - "Checking Python version..."
jue. 03/04/2025 17:54:08,63 - "Checking Python version..."
jue. 03/04/2025 17:54:08,64 - "Checking Python version..."
jue. 03/04/2025 17:54:08,66 - "Checking Python version..."
jue. 03/04/2025 17:54:08,67 - "Checking Python version..."
jue. 03/04/2025 17:54:08,69 - "Checking Python version..."
jue. 03/04/2025 17:54:08,71 - "Checking Python version..."
jue. 03/04/2025 17:54:08,73 - "Checking Python version..."
jue. 03/04/2025 17:54:18,10 - 
jue. 03/04/2025 17:55:08,20 - 
jue. 03/04/2025 17:55:17,34 - 
jue. 03/04/2025 17:55:36,12 - 
jue. 03/04/2025 17:55:42,24 - 
jue. 03/04/2025 17:55:49,37 - 
jue. 03/04/2025 17:59:49,20 - 
jue. 03/04/2025 18:00:05,29 - 
jue. 03/04/2025 18:01:50,37 - 
jue. 03/04/2025 18:02:55,57 - 
jue. 03/04/2025 18:03:40,14 - 
